file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\auth-impl\src\test\java\com\datahub\authentication\token\StatefulTokenServiceTest.java,com.datahub.authentication.token.StatefulTokenServiceTest,class,14,14,0,14,11,1,0,36,0,0.22222222,0.0,0.0,9,0,8,1,0,0,8,0,0,0,4,2,0,2,0,2,4,0,3,97,0,0,0,0,0,42,6,33,0,33,0,0,0,6,84,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-integration\java\spark-lineage-legacy\src\main\java\datahub\spark\model\SQLQueryExecStartEvent.java,datahub.spark.model.SQLQueryExecStartEvent,class,14,17,3,14,10,2,0,34,12,0.5555556,0.0,0.0,9,0,4,1,0,4,8,0,0,0,2,0,0,2,0,0,2,0,3,60,8,1,0,0,0,10,0,11,1,13,1,1,0,2,46,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\auth-impl\src\main\java\com\datahub\authentication\token\StatelessTokenService.java,com.datahub.authentication.token.StatelessTokenService,class,14,19,5,14,19,1,1,44,16,0.725,0.0,0.0,8,0,6,2,0,0,7,0,0,0,5,2,0,4,1,0,5,0,15,83,5,0,6,2,0,6,1,17,1,17,2,0,0,0,113,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-io\src\test\java\com\linkedin\metadata\entity\TestEntityRegistry.java,com.linkedin.metadata.entity.TestEntityRegistry,class,9,13,4,9,8,1,0,12,15,0.5714286,0.0,0.0,7,0,7,0,0,0,7,0,0,0,1,0,0,1,0,0,1,0,3,28,6,0,0,0,0,1,0,2,0,4,1,0,0,2,27,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-integration\java\datahub-protobuf\src\main\java\datahub\protobuf\visitors\field\ProtobufExtensionFieldVisitor.java,datahub.protobuf.visitors.field.ProtobufExtensionFieldVisitor,class,17,20,3,17,13,2,0,73,28,0.0,NaN,NaN,8,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,62,9,0,0,0,0,5,0,10,0,22,3,0,0,11,55,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-graphql-core\src\main\java\com\linkedin\datahub\graphql\resolvers\role\BatchAssignRoleResolver.java,com.linkedin.datahub.graphql.resolvers.role.BatchAssignRoleResolver,class,13,14,1,13,4,1,0,14,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,4,24,2,0,1,1,0,4,0,6,0,7,2,0,0,1,45,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\auth-config\src\main\java\com\datahub\authorization\DefaultAuthorizerConfiguration.java,com.datahub.authorization.DefaultAuthorizerConfiguration,class,1,2,1,1,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,18,1,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-jobs\mae-consumer\src\main\java\com\linkedin\metadata\kafka\hydrator\BaseHydrator.java,com.linkedin.metadata.kafka.hydrator.BaseHydrator,class,3,9,6,3,1,1,6,0,0,0.0,NaN,NaN,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1025,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\metadata-service\configuration\src\main\java\com\linkedin\metadata\config\MetadataChangeProposalConfig.java,com.linkedin.metadata.config.MetadataChangeProposalConfig$MceConsumerThrottleConfig,innerclass,2,2,0,2,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,9,0
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\datahub\datahub-upgrade\src\main\java\com\linkedin\datahub\upgrade\Upgrade.java,com.linkedin.datahub.upgrade.Upgrade,interface,9,24,15,9,5,1,0,3,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,0
