file,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\MobEffectKeys.java,io.papermc.paper.registry.keys.MobEffectKeys,MobEffectKeys/0,true,302,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\MobEffectKeys.java,io.papermc.paper.registry.keys.MobEffectKeys,create/1[io.papermc.paper.registry.keys.Key],false,305,4,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\tags\EnchantmentTagKeys.java,io.papermc.paper.registry.keys.tags.EnchantmentTagKeys,EnchantmentTagKeys/0,true,310,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\tags\EnchantmentTagKeys.java,io.papermc.paper.registry.keys.tags.EnchantmentTagKeys,create/1[io.papermc.paper.registry.keys.tags.Key],false,320,5,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,true
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\StructureKeys.java,io.papermc.paper.registry.keys.StructureKeys,StructureKeys/0,true,267,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\StructureKeys.java,io.papermc.paper.registry.keys.StructureKeys,create/1[io.papermc.paper.registry.keys.Key],false,277,5,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,true
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedTagKeyType.java,io.papermc.generator.types.GeneratedTagKeyType,file/1[JavaFile.Builder],false,133,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedTagKeyType.java,io.papermc.generator.types.GeneratedTagKeyType,keyHolderType/0,false,90,3,1,0,1,1,9,3,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedTagKeyType.java,io.papermc.generator.types.GeneratedTagKeyType,"GeneratedTagKeyType/6[java.lang.String,java.lang.Class<A>,java.lang.String,io.papermc.generator.types.ResourceKey<? extends io.papermc.generator.types.Registry<T>>,io.papermc.generator.types.RegistryKey<A>,boolean]",true,66,4,0,0,0,1,0,7,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,1,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedTagKeyType.java,io.papermc.generator.types.GeneratedTagKeyType,createMethod/1[io.papermc.generator.types.TypeName],false,74,7,0,0,0,3,14,10,1,3,1,14,0,0,0,0,0,0,4,0,3,1,1,0,0,0,25,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedTagKeyType.java,io.papermc.generator.types.GeneratedTagKeyType,getTypeSpec/0,false,102,10,4,0,4,3,25,27,1,9,0,25,0,0,0,0,0,0,3,0,7,1,2,0,0,2,36,4,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedTagKeyType.java,io.papermc.generator.types.GeneratedTagKeyType,(initializer 1),false,39,1,1,0,1,6,9,15,0,1,0,9,0,0,1,1,1,0,0,0,2,0,3,0,0,0,24,8,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\TrimMaterialKeys.java,io.papermc.paper.registry.keys.TrimMaterialKeys,create/1[io.papermc.paper.registry.keys.Key],false,109,5,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,true
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\TrimMaterialKeys.java,io.papermc.paper.registry.keys.TrimMaterialKeys,TrimMaterialKeys/0,true,99,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\tags\ItemTypeTagKeys.java,io.papermc.paper.registry.keys.tags.ItemTypeTagKeys,create/1[io.papermc.paper.registry.keys.tags.Key],false,1068,5,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,0,true
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\generated\io\papermc\paper\registry\keys\tags\ItemTypeTagKeys.java,io.papermc.paper.registry.keys.tags.ItemTypeTagKeys,ItemTypeTagKeys/0,true,1058,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedKeyType.java,io.papermc.generator.types.GeneratedKeyType,collectExperimentalKeysBuiltIn/1[io.papermc.generator.types.Registry<T>],false,161,3,0,0,0,1,5,7,2,2,1,5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,10,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedKeyType.java,io.papermc.generator.types.GeneratedKeyType,createMethod/1[io.papermc.generator.types.TypeName],false,92,7,0,0,0,3,14,10,1,3,1,14,0,0,0,0,0,0,4,0,3,1,1,0,0,0,25,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedKeyType.java,io.papermc.generator.types.GeneratedKeyType,getTypeSpec/0,false,120,12,7,0,7,4,25,29,1,11,0,25,0,0,1,0,0,0,2,0,11,0,2,0,0,1,34,4,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedKeyType.java,io.papermc.generator.types.GeneratedKeyType,(initializer 1),false,57,1,1,0,1,6,9,15,0,1,0,9,0,0,1,1,1,0,0,0,2,0,3,0,0,0,24,8,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedKeyType.java,io.papermc.generator.types.GeneratedKeyType,keyHolderType/0,false,108,3,1,0,1,1,9,3,1,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedKeyType.java,io.papermc.generator.types.GeneratedKeyType,collectExperimentalKeys/1[io.papermc.generator.types.Registry<T>],false,153,3,2,0,2,2,4,8,2,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedKeyType.java,io.papermc.generator.types.GeneratedKeyType,collectExperimentalKeysDataDriven/1[io.papermc.generator.types.Registry<T>],false,169,5,0,0,0,3,5,17,3,6,1,5,0,0,0,2,0,0,1,0,6,0,1,0,0,0,11,2,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedKeyType.java,io.papermc.generator.types.GeneratedKeyType,file/1[JavaFile.Builder],false,189,2,0,0,0,1,1,3,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\types\GeneratedKeyType.java,io.papermc.generator.types.GeneratedKeyType,"GeneratedKeyType/6[java.lang.String,java.lang.Class<A>,java.lang.String,io.papermc.generator.types.ResourceKey<? extends io.papermc.generator.types.Registry<T>>,io.papermc.generator.types.RegistryKey<A>,boolean]",true,84,4,0,0,0,1,0,7,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,1,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\Generators.java,io.papermc.generator.Generators,"simpleTagKey/4[java.lang.String,java.lang.Class<A>,io.papermc.generator.ResourceKey<? extends io.papermc.generator.Registry<T>>,io.papermc.generator.RegistryKey<A>]",false,49,6,0,0,0,1,0,3,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,10,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\Generators.java,io.papermc.generator.Generators,"simpleKey/5[java.lang.String,java.lang.Class<A>,io.papermc.generator.ResourceKey<? extends io.papermc.generator.Registry<T>>,io.papermc.generator.RegistryKey<A>,boolean]",false,45,6,0,0,0,1,0,3,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,10,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\Main.java,io.papermc.generator.Main,(initializer 1),false,36,5,1,0,1,1,19,14,0,4,0,19,0,0,0,0,0,0,0,1,7,0,0,0,0,0,26,8,0,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\Main.java,io.papermc.generator.Main,"generate/2[java.nio.file.Path,io.papermc.generator.types.SourceGenerator[]]",false,63,1,2,1,1,4,6,15,0,0,2,6,0,0,1,0,1,0,1,0,0,0,2,0,0,0,12,10,1,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\Main.java,io.papermc.generator.Main,main/1[java.lang.String[]],false,56,1,1,0,1,1,3,4,0,0,1,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,6,9,1,false
C:\Users\danie\Documents\GitHub\lab2_top1000\lab2\data\repos\Paper\paper-api-generator\src\main\java\io\papermc\generator\Main.java,io.papermc.generator.Main,Main/0,true,53,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,false
